date,window_start,predict_from,predict_to,given_end_price,actual_close,predicted_close
2026-07-13,11:15,13:10,13:20,58000.9,57954.95,57959.06
2026-07-13,11:25,13:20,13:30,57954.95,57943.0,57921.977
2026-07-13,11:35,13:30,13:40,57943.0,57955.05,57936.05
2026-07-13,11:45,13:40,13:50,57955.05,57993.65,57945.438
2026-07-13,11:55,13:50,14:00,57993.65,58020.5,58012.39
2026-07-13,12:05,14:00,14:10,58020.5,58093.25,57980.418
2026-07-13,12:15,14:10,14:20,58093.25,58184.85,58083.99
2026-07-13,12:25,14:20,14:30,58184.85,58165.55,58181.92
2026-07-13,12:35,14:30,14:40,58165.55,58162.9,58150.902
2026-07-13,12:45,14:40,14:50,58162.9,58215.25,58135.285
2026-07-13,12:55,14:50,15:00,58215.25,58202.35,58236.918
2026-07-13,13:05,15:00,15:10,58202.35,58116.2,58139.785
2026-07-13,13:15,15:10,15:20,58116.2,58119.0,58111.582
2026-07-14,09:15,11:10,11:20,57646.75,57637.5,57682.617
2026-07-14,09:25,11:20,11:30,57637.5,57632.4,57617.227
2026-07-14,09:35,11:30,11:40,57632.4,57531.65,57697.78
2026-07-14,09:45,11:40,11:50,57531.65,57547.2,57581.098
2026-07-14,09:55,11:50,12:00,57547.2,57520.45,57608.14
2026-07-14,10:05,12:00,12:10,57520.45,57495.65,57489.84
2026-07-14,10:15,12:10,12:20,57495.65,57451.8,57518.223
2026-07-14,10:25,12:20,12:30,57451.8,57412.4,57461.688
2026-07-14,10:35,12:30,12:40,57412.4,57443.35,57406.973
2026-07-14,10:45,12:40,12:50,57443.35,57484.9,57452.4
2026-07-14,10:55,12:50,13:00,57484.9,57457.9,57489.71
2026-07-14,11:05,13:00,13:10,57457.9,57469.3,57448.492
2026-07-14,11:15,13:10,13:20,57469.3,57473.55,57503.273
2026-07-14,11:25,13:20,13:30,57473.55,57410.8,57467.844
2026-07-14,11:35,13:30,13:40,57410.8,57329.55,57414.08
2026-07-14,11:45,13:40,13:50,57329.55,57405.3,57323.793
2026-07-14,11:55,13:50,14:00,57405.3,57438.7,57393.082
2026-07-14,12:05,14:00,14:10,57438.7,57457.35,57436.426
2026-07-14,12:15,14:10,14:20,57457.35,57420.55,57454.906
2026-07-14,12:25,14:20,14:30,57420.55,57430.35,57413.83
2026-07-14,12:35,14:30,14:40,57430.35,57441.8,57419.754
2026-07-14,12:45,14:40,14:50,57441.8,57363.65,57434.61
2026-07-14,12:55,14:50,15:00,57363.65,57501.0,57364.5
2026-07-14,13:05,15:00,15:10,57501.0,57471.15,57462.47
2026-07-14,13:15,15:10,15:20,57471.15,57420.1,57496.18
2026-07-15,09:15,11:10,11:20,58035.3,58065.05,58064.6
2026-07-15,09:25,11:20,11:30,58065.05,58091.5,58061.574
2026-07-15,09:35,11:30,11:40,58091.5,57841.0,58079.047
2026-07-15,09:45,11:40,11:50,57841.0,57940.4,57961.0
2026-07-15,09:55,11:50,12:00,57940.4,57975.25,57921.695
2026-07-15,10:05,12:00,12:10,57975.25,58079.85,58046.277
2026-07-15,10:15,12:10,12:20,58079.85,57986.9,58004.72
2026-07-15,10:25,12:20,12:30,57986.9,58041.4,57930.223
2026-07-15,10:35,12:30,12:40,58041.4,57987.8,58005.6
2026-07-15,10:45,12:40,12:50,57987.8,57894.75,58004.535
2026-07-15,10:55,12:50,13:00,57894.75,57799.9,57948.598
2026-07-15,11:05,13:00,13:10,57799.9,57616.05,57665.34
2026-07-15,11:15,13:10,13:20,57616.05,57708.55,57694.875
2026-07-15,11:25,13:20,13:30,57708.55,57661.95,57740.61
2026-07-15,11:35,13:30,13:40,57661.95,57674.05,57679.03
2026-07-15,11:45,13:40,13:50,57674.05,57624.9,57699.836
2026-07-15,11:55,13:50,14:00,57624.9,57693.05,57647.69
2026-07-15,12:05,14:00,14:10,57693.05,57721.1,57694.137
2026-07-15,12:15,14:10,14:20,57721.1,57650.9,57687.87
2026-07-15,12:25,14:20,14:30,57650.9,57665.7,57671.23
2026-07-15,12:35,14:30,14:40,57665.7,57735.65,57683.555
2026-07-15,12:45,14:40,14:50,57735.65,57700.4,57700.45
2026-07-15,12:55,14:50,15:00,57700.4,57711.65,57627.04
2026-07-15,13:05,15:00,15:10,57711.65,57774.0,57684.703
2026-07-15,13:15,15:10,15:20,57774.0,57785.8,57752.32
2026-07-16,09:15,11:10,11:20,57701.85,57686.95,57671.066
2026-07-16,09:25,11:20,11:30,57686.95,57691.9,57650.86
2026-07-16,09:35,11:30,11:40,57691.9,57646.0,57684.84
2026-07-16,09:45,11:40,11:50,57646.0,57634.25,57670.54
2026-07-16,09:55,11:50,12:00,57634.25,57589.45,57628.434
2026-07-16,10:05,12:00,12:10,57589.45,57612.55,57622.85
2026-07-16,10:15,12:10,12:20,57612.55,57619.85,57612.8
2026-07-16,10:25,12:20,12:30,57619.85,57654.4,57629.09
2026-07-16,10:35,12:30,12:40,57654.4,57592.5,57656.53
2026-07-16,10:45,12:40,12:50,57592.5,57584.3,57599.457
