date,window_start,predict_from,predict_to,given_end_price,actual_close,predicted_close
2026-07-14,09:35,10:00,10:10,816.95,816.3,816.8126
2026-07-14,09:45,10:10,10:20,816.3,814.15,816.81506
2026-07-14,09:55,10:20,10:30,814.15,814.95,813.8883
2026-07-14,10:05,10:30,10:40,814.95,816.0,814.69196
2026-07-14,10:15,10:40,10:50,816.0,815.45,815.17487
2026-07-14,10:25,10:50,11:00,815.45,816.2,815.54236
2026-07-14,10:35,11:00,11:10,816.2,816.7,816.0938
2026-07-14,10:45,11:10,11:20,816.7,814.3,816.6691
2026-07-14,10:55,11:20,11:30,814.3,814.0,814.6125
2026-07-14,11:05,11:30,11:40,814.0,812.0,813.89105
2026-07-14,11:15,11:40,11:50,812.0,812.95,812.146
2026-07-14,11:25,11:50,12:00,812.95,812.0,812.52936
2026-07-14,11:35,12:00,12:10,812.0,810.85,811.8818
2026-07-14,11:45,12:10,12:20,810.85,809.95,811.54236
2026-07-14,11:55,12:20,12:30,809.95,809.85,809.85785
2026-07-14,12:05,12:30,12:40,809.85,810.5,809.8211
2026-07-14,12:15,12:40,12:50,810.5,811.95,810.3991
2026-07-14,12:25,12:50,13:00,811.95,811.8,811.69116
2026-07-14,12:35,13:00,13:10,811.8,811.95,811.63806
2026-07-14,12:45,13:10,13:20,811.95,811.3,811.9684
2026-07-14,12:55,13:20,13:30,811.3,811.0,811.6957
2026-07-14,13:05,13:30,13:40,811.0,809.4,811.6188
2026-07-14,13:15,13:40,13:50,809.4,810.0,809.6345
2026-07-14,13:25,13:50,14:00,810.0,810.25,809.71265
2026-07-14,13:35,14:00,14:10,810.25,810.25,809.9824
2026-07-14,13:45,14:10,14:20,810.25,810.15,810.15314
2026-07-14,13:55,14:20,14:30,810.15,809.9,809.97516
2026-07-14,14:05,14:30,14:40,809.9,809.25,809.8773
2026-07-14,14:15,14:40,14:50,809.25,807.85,809.6231
2026-07-14,14:25,14:50,15:00,807.85,809.5,807.3097
2026-07-14,14:35,15:00,15:10,809.5,809.65,808.7895
2026-07-14,14:45,15:10,15:20,809.65,808.95,809.67017
2026-07-15,09:15,09:40,09:50,815.65,815.35,815.7586
