date,window_start,predict_from,predict_to,given_end_price,actual_close,predicted_close
2026-07-09,10:05,11:00,11:10,818.15,819.0,817.58057
2026-07-09,10:15,11:10,11:20,819.0,818.65,818.31134
2026-07-09,10:25,11:20,11:30,818.65,819.35,818.6552
2026-07-09,10:35,11:30,11:40,819.35,818.85,817.8273
2026-07-09,10:45,11:40,11:50,818.85,817.7,818.88995
2026-07-09,10:55,11:50,12:00,817.7,819.0,818.29425
2026-07-09,11:05,12:00,12:10,819.0,819.75,818.8669
2026-07-09,11:15,12:10,12:20,819.75,819.95,819.4392
2026-07-09,11:25,12:20,12:30,819.95,819.1,819.89343
2026-07-09,11:35,12:30,12:40,819.1,819.85,819.1552
2026-07-09,11:45,12:40,12:50,819.85,820.75,819.8142
2026-07-09,11:55,12:50,13:00,820.75,821.55,819.83997
2026-07-09,12:05,13:00,13:10,821.55,821.1,821.62024
2026-07-09,12:15,13:10,13:20,821.1,820.6,820.4542
2026-07-09,12:25,13:20,13:30,820.6,821.3,819.7482
2026-07-09,12:35,13:30,13:40,821.3,821.95,821.6067
2026-07-09,12:45,13:40,13:50,821.95,821.95,821.5893
2026-07-09,12:55,13:50,14:00,821.95,821.2,821.44434
2026-07-09,13:05,14:00,14:10,821.2,821.0,821.0234
2026-07-09,13:15,14:10,14:20,821.0,820.9,820.62195
2026-07-09,13:25,14:20,14:30,820.9,820.9,820.8766
2026-07-09,13:35,14:30,14:40,820.9,820.95,820.7633
2026-07-09,13:45,14:40,14:50,820.95,821.0,820.87915
2026-07-09,13:55,14:50,15:00,821.0,818.2,820.49896
2026-07-09,14:05,15:00,15:10,818.2,816.55,820.0228
2026-07-09,14:15,15:10,15:20,816.55,817.45,816.72363
2026-07-10,09:15,10:10,10:20,823.5,823.1,823.3286
2026-07-10,09:25,10:20,10:30,823.1,823.8,823.1698
2026-07-10,09:35,10:30,10:40,823.8,824.65,823.4524
2026-07-10,09:45,10:40,10:50,824.65,825.9,823.9369
2026-07-10,09:55,10:50,11:00,825.9,826.35,825.47974
2026-07-10,10:05,11:00,11:10,826.35,825.05,826.1991
2026-07-10,10:15,11:10,11:20,825.05,824.5,825.1973
2026-07-10,10:25,11:20,11:30,824.5,824.25,824.3787
2026-07-10,10:35,11:30,11:40,824.25,824.75,823.9654
2026-07-10,10:45,11:40,11:50,824.75,824.4,824.8781
2026-07-10,10:55,11:50,12:00,824.4,825.65,824.9929
2026-07-10,11:05,12:00,12:10,825.65,823.9,824.98883
2026-07-10,11:15,12:10,12:20,823.9,823.65,824.1327
2026-07-10,11:25,12:20,12:30,823.65,824.9,823.7305
2026-07-10,11:35,12:30,12:40,824.9,824.9,824.43646
2026-07-10,11:45,12:40,12:50,824.9,824.3,824.7565
2026-07-10,11:55,12:50,13:00,824.3,823.95,824.73895
2026-07-10,12:05,13:00,13:10,823.95,824.1,823.67596
2026-07-10,12:15,13:10,13:20,824.1,824.45,823.506
2026-07-10,12:25,13:20,13:30,824.45,825.6,823.6598
2026-07-10,12:35,13:30,13:40,825.6,826.35,825.1857
2026-07-10,12:45,13:40,13:50,826.35,825.45,826.30176
2026-07-10,12:55,13:50,14:00,825.45,825.2,825.6435
2026-07-10,13:05,14:00,14:10,825.2,825.05,825.1355
2026-07-10,13:15,14:10,14:20,825.05,825.95,824.53876
2026-07-10,13:25,14:20,14:30,825.95,826.0,826.2827
2026-07-10,13:35,14:30,14:40,826.0,826.0,825.72125
2026-07-10,13:45,14:40,14:50,826.0,826.1,825.7238
2026-07-10,13:55,14:50,15:00,826.1,825.65,826.3567
2026-07-10,14:05,15:00,15:10,825.65,825.0,825.5375
2026-07-10,14:15,15:10,15:20,825.0,823.5,824.91156
2026-07-13,09:15,10:10,10:20,817.6,819.25,817.2231
2026-07-13,09:25,10:20,10:30,819.25,820.35,818.3686
2026-07-13,09:35,10:30,10:40,820.35,819.7,820.00476
2026-07-13,09:45,10:40,10:50,819.7,819.55,820.24316
2026-07-13,09:55,10:50,11:00,819.55,821.35,819.8055
2026-07-13,10:05,11:00,11:10,821.35,820.0,820.4683
2026-07-13,10:15,11:10,11:20,820.0,820.0,820.01227
2026-07-13,10:25,11:20,11:30,820.0,818.95,820.0974
2026-07-13,10:35,11:30,11:40,818.95,817.85,819.19824
2026-07-13,10:45,11:40,11:50,817.85,818.5,817.7735
2026-07-13,10:55,11:50,12:00,818.5,817.8,819.2239
2026-07-13,11:05,12:00,12:10,817.8,818.85,817.9887
2026-07-13,11:15,12:10,12:20,818.85,818.75,818.144
2026-07-13,11:25,12:20,12:30,818.75,819.75,819.07227
2026-07-13,11:35,12:30,12:40,819.75,820.0,818.52637
2026-07-13,11:45,12:40,12:50,820.0,820.3,818.9938
2026-07-13,11:55,12:50,13:00,820.3,818.8,820.8452
2026-07-13,12:05,13:00,13:10,818.8,818.95,818.9218
2026-07-13,12:15,13:10,13:20,818.95,818.25,819.413
2026-07-13,12:25,13:20,13:30,818.25,818.5,819.2461
2026-07-13,12:35,13:30,13:40,818.5,818.45,818.1895
2026-07-13,12:45,13:40,13:50,818.45,818.75,818.5887
2026-07-13,12:55,13:50,14:00,818.75,818.1,818.55066
2026-07-13,13:05,14:00,14:10,818.1,819.0,817.9936
2026-07-13,13:15,14:10,14:20,819.0,820.1,818.1443
2026-07-13,13:25,14:20,14:30,820.1,818.7,820.0756
2026-07-13,13:35,14:30,14:40,818.7,819.2,818.5104
2026-07-13,13:45,14:40,14:50,819.2,819.65,819.7854
2026-07-13,13:55,14:50,15:00,819.65,819.5,818.949
2026-07-13,14:05,15:00,15:10,819.5,817.4,819.26776
2026-07-13,14:15,15:10,15:20,817.4,817.45,818.27893
2026-07-14,09:15,10:10,10:20,816.3,814.15,816.11127
2026-07-14,09:25,10:20,10:30,814.15,814.95,816.0942
2026-07-14,09:35,10:30,10:40,814.95,816.0,815.36194
2026-07-14,09:45,10:40,10:50,816.0,815.45,815.7578
2026-07-14,09:55,10:50,11:00,815.45,816.2,815.09296
2026-07-14,10:05,11:00,11:10,816.2,816.7,816.41046
2026-07-14,10:15,11:10,11:20,816.7,814.3,816.8959
2026-07-14,10:25,11:20,11:30,814.3,814.0,815.53735
2026-07-14,10:35,11:30,11:40,814.0,812.0,814.8962
2026-07-14,10:45,11:40,11:50,812.0,812.95,812.0768
2026-07-14,10:55,11:50,12:00,812.95,812.0,813.13763
2026-07-14,11:05,12:00,12:10,812.0,810.85,811.6166
2026-07-14,11:15,12:10,12:20,810.85,809.95,810.8647
2026-07-14,11:25,12:20,12:30,809.95,809.85,810.52106
2026-07-14,11:35,12:30,12:40,809.85,810.5,810.272
2026-07-14,11:45,12:40,12:50,810.5,811.95,810.3905
2026-07-14,11:55,12:50,13:00,811.95,811.8,811.35767
2026-07-14,12:05,13:00,13:10,811.8,811.95,811.4229
