timestamps,open,high,low,close,volume,amount
2026-07-02 13:15:00,798.05,798.8,794.2,795.85,4756902,3785780456.7000003
2026-07-02 14:15:00,795.85,797.8,794.7,795.75,8107966,6451913944.5
2026-07-02 15:15:00,795.7,796.05,794.0,795.0,2364212,1879548540.0
2026-07-03 09:15:00,803.0,805.0,798.55,804.35,5001682,4023102916.7000003
2026-07-03 10:15:00,804.35,807.0,802.75,803.0,4447910,3571671730.0
2026-07-03 11:15:00,803.1,804.95,802.8,804.55,2715682,2184901953.1
2026-07-03 12:15:00,804.45,804.55,801.5,802.6,5079755,4077011363.0
2026-07-03 13:15:00,802.6,803.3,801.0,802.75,2606557,2092413631.75
2026-07-03 14:15:00,802.8,803.0,800.35,800.95,3964992,3175760342.4
2026-07-03 15:15:00,800.95,801.5,800.6,801.5,1513147,1212787320.5
2026-07-06 09:15:00,805.0,824.5,805.0,821.0,17766036,14585915556.0
2026-07-06 10:15:00,821.0,825.25,820.7,822.5,11849429,9746155352.5
2026-07-06 11:15:00,822.55,827.75,822.3,827.5,7521986,6224443415.0
2026-07-06 12:15:00,827.5,831.0,826.1,829.6,7851545,6513641732.0
2026-07-06 13:15:00,829.55,830.9,828.5,828.65,5374199,4453330001.349999
2026-07-06 14:15:00,828.6,831.5,828.6,830.35,7978515,6624959930.25
2026-07-06 15:15:00,830.35,830.4,826.35,828.0,4225740,3498912720.0
2026-07-07 09:15:00,843.0,843.0,832.0,836.45,13887666,11616338225.7
2026-07-07 10:15:00,836.4,838.25,835.8,837.45,7030264,5887494586.8
2026-07-07 11:15:00,837.4,838.0,835.4,836.85,5651544,4729494596.400001
2026-07-07 12:15:00,836.85,837.3,829.8,830.4,8762722,7276564348.8
2026-07-07 13:15:00,830.3,832.45,828.5,831.85,8749567,7278327308.95
2026-07-07 14:15:00,831.85,833.15,828.6,829.3,8798135,7296293355.5
2026-07-07 15:15:00,829.25,829.5,826.1,827.5,2191098,1813133595.0
2026-07-08 09:15:00,825.9,834.35,823.1,830.6,8198247,6809463958.2
2026-07-08 10:15:00,830.35,830.65,826.7,828.15,3819925,3163470888.75
2026-07-08 11:15:00,828.1,828.1,825.55,826.6,3292034,2721195304.4
2026-07-08 12:15:00,826.6,827.95,825.35,827.5,4174684,3454551010.0
2026-07-08 13:15:00,827.5,829.6,812.0,812.85,6749775,5486554608.75
2026-07-08 14:15:00,813.0,815.3,806.95,811.15,9096836,7378898521.4
2026-07-08 15:15:00,811.1,811.7,808.95,809.45,2116237,1712988039.65
2026-07-09 09:15:00,813.0,818.9,812.3,816.1,6778152,5531649847.2
2026-07-09 10:15:00,816.15,819.8,813.0,819.0,5905676,4836748644.0
2026-07-09 11:15:00,819.0,820.85,816.7,819.75,4487019,3678233825.25
2026-07-09 12:15:00,819.8,821.7,819.0,821.1,5029871,4130027078.1
2026-07-09 13:15:00,821.1,822.85,819.95,821.0,5322048,4369401408.0
2026-07-09 14:15:00,820.95,821.5,816.0,816.55,9671998,7897669966.9
2026-07-09 15:15:00,816.6,818.0,816.4,817.0,1930139,1576923563.0
2026-07-10 09:15:00,824.0,825.2,820.3,823.5,4971036,4093648146.0
2026-07-10 10:15:00,823.5,826.9,822.9,825.05,2524427,2082778496.35
2026-07-10 11:15:00,825.1,825.8,823.25,823.9,1853908,1527434801.2
2026-07-10 12:15:00,823.9,825.25,822.95,824.1,2799065,2306709466.5
2026-07-10 13:15:00,824.15,827.0,823.4,825.05,3539729,2920453411.45
2026-07-10 14:15:00,825.05,827.7,824.5,825.0,5061250,4175531250.0
2026-07-10 15:15:00,824.95,825.05,822.95,824.5,2317833,1911053308.5
2026-07-13 09:15:00,817.0,818.75,811.0,817.6,5552418,4539656956.8
2026-07-13 10:15:00,817.6,821.95,816.55,820.0,2871694,2354789080.0
2026-07-13 11:15:00,820.0,820.5,816.1,818.85,2790093,2284667653.05
2026-07-13 12:15:00,818.85,821.0,817.7,818.95,2370484,1941307871.8000002
2026-07-13 13:15:00,818.95,819.3,817.25,819.0,2089253,1711098207.0
2026-07-13 14:15:00,819.0,820.65,816.75,817.4,4274802,3494223154.7999997
2026-07-13 15:15:00,817.3,817.75,816.5,817.25,1269563,1037550361.75
2026-07-14 09:15:00,811.4,818.4,808.3,816.3,8060027,6579400040.099999
2026-07-14 10:15:00,816.3,817.0,813.3,816.7,2270317,1854167893.9
2026-07-14 11:15:00,816.65,816.85,810.55,810.85,2846809,2308335077.65
2026-07-14 12:15:00,810.85,812.4,809.1,811.95,2543465,2065166406.75
2026-07-14 13:15:00,811.95,812.35,808.2,810.25,2945727,2386775301.75
2026-07-14 14:15:00,810.4,810.45,807.0,809.65,4956533,4013056943.45
2026-07-14 15:15:00,809.7,809.9,808.4,809.0,1557118,1259708462.0
2026-07-15 09:15:00,811.0,817.9,809.7,817.15,3222070,2632914500.5
2026-07-15 10:15:00,817.15,818.95,816.3,816.45,1796875,1467058593.75
2026-07-15 11:15:00,816.45,819.15,816.3,819.0,2410588,1974271572.0
2026-07-15 12:15:00,819.0,819.7,810.2,811.25,3861114,3132328732.5
2026-07-15 13:15:00,811.35,815.65,810.9,815.4,2605361,2124411359.3999999
2026-07-15 14:15:00,815.4,816.7,813.8,815.85,5085799,4149249114.15
2026-07-15 15:15:00,815.8,816.4,814.5,815.0,2110106,1719736390.0
2026-07-16 09:15:00,814.5,818.0,811.5,812.05,3559571,2890549630.5499997
2026-07-16 10:15:00,812.1,815.0,810.2,813.8,3070673,2498913687.4
2026-07-16 11:15:00,814.0,814.0,811.1,811.8,1698419,1378776544.1999998
2026-07-16 12:15:00,812.0,812.7,809.35,809.75,1778505,1440144423.75
2026-07-16 13:15:00,809.75,810.0,806.5,808.95,2965825,2399204133.75
2026-07-16 14:15:00,808.9,810.0,807.4,808.45,3931771,3178640264.9500003
2026-07-16 15:15:00,808.55,808.75,807.4,808.45,1466524,1185611327.8
2026-07-17 09:15:00,810.0,817.8,808.5,817.2,3330069,2721332386.8
2026-07-17 10:15:00,817.2,819.85,816.05,817.45,2280919,1864537236.5500002
2026-07-17 11:15:00,817.6,819.95,817.0,817.8,1889515,1545245367.0
2026-07-17 12:15:00,817.8,819.9,817.3,818.7,2253186,1844683378.2
2026-07-17 13:15:00,818.65,819.5,815.85,819.4,2392780,1960643932.0
2026-07-17 14:15:00,819.5,823.7,818.7,819.1,3910499,3203089730.9
2026-07-17 15:15:00,819.1,821.0,818.8,820.8,1109268,910487174.4
2026-07-20 09:15:00,790.0,790.0,777.5,783.4,18563871,14542936541.4
2026-07-20 10:15:00,783.4,785.6,778.1,780.05,7988022,6231056561.099999
2026-07-20 11:15:00,780.2,781.4,778.8,778.9,5484104,4271568605.6
2026-07-20 12:15:00,778.85,780.5,774.55,780.5,8552765,6675433082.5
2026-07-20 13:15:00,780.55,781.9,778.85,780.8,4594394,3587302835.2
2026-07-20 14:15:00,780.8,781.1,777.5,777.75,5659459,4401644237.25
2026-07-20 15:15:00,777.85,778.0,776.15,777.95,3931429,3058455190.55
2026-07-21 09:15:00,769.15,772.5,766.9,768.85,10666956,8201289120.6
2026-07-21 10:15:00,768.75,769.1,766.0,767.35,4777631,3666115147.85
2026-07-21 11:15:00,767.35,767.5,765.2,765.8,3317720,2540709976.0
2026-07-21 12:15:00,765.8,767.1,765.25,766.05,4226876,3237998359.7999997
2026-07-21 13:15:00,766.1,766.65,761.35,761.5,5882614,4479610561.0
2026-07-21 14:15:00,761.45,762.4,760.1,761.35,8905335,6780076802.25
2026-07-21 15:15:00,761.35,761.8,760.8,761.5,3769848,2870739252.0
2026-07-22 09:15:00,760.25,761.35,753.0,754.6,6514350,4915728510.0
2026-07-22 10:15:00,754.65,754.65,752.55,753.25,2567007,1933598022.75
2026-07-22 11:15:00,753.25,754.8,753.0,753.0,1983339,1493454267.0
