timestamps,open,high,low,close,volume,amount
2025-12-30 12:15:00,985.2,985.9,982.8,983.1,1930513,1897887330.3
2025-12-30 13:15:00,983.1,987.6,982.2,987.2,3645177,3598518734.4
2025-12-30 14:15:00,987.2,993.4,985.7,991.0,13945405,13819896355.0
2025-12-30 15:15:00,990.9,995.0,990.6,995.0,7701255,7662748725.0
2025-12-31 09:15:00,991.0,995.0,987.6,989.6,783651,775501029.6
2025-12-31 10:15:00,990.0,991.0,988.3,990.6,810327,802709926.2
2025-12-31 11:15:00,990.5,991.7,988.0,991.0,1041883,1032506053.0
2025-12-31 12:15:00,990.8,996.3,990.6,995.1,1536455,1528926370.5
2025-12-31 13:15:00,995.1,997.6,993.4,996.4,1751795,1745488538.0
2025-12-31 14:15:00,996.5,996.7,990.0,990.9,3449276,3417887588.4
2025-12-31 15:15:00,990.9,994.0,990.4,993.8,1529777,1520292382.6
2026-01-01 09:15:00,993.5,997.55,993.0,994.1,640378,636599769.8000001
2026-01-01 10:15:00,994.1,994.95,993.0,993.8,380276,377918288.8
2026-01-01 11:15:00,993.8,993.85,989.55,990.0,786502,778636980.0
2026-01-01 12:15:00,990.0,992.4,989.5,992.4,1422957,1412142526.8
2026-01-01 13:15:00,992.4,993.1,990.0,992.85,1208839,1200195801.15
2026-01-01 14:15:00,992.85,993.3,990.0,990.6,2138134,2118035540.4
2026-01-01 15:15:00,990.6,991.5,990.0,991.15,496312,491919638.8
2026-01-02 09:15:00,991.15,1000.85,988.8,996.3,3352206,3339802837.7999997
2026-01-02 10:15:00,996.35,997.75,995.65,996.15,1600917,1594753469.55
2026-01-02 11:15:00,996.15,1000.85,995.95,998.8,1676784,1674771859.1999998
2026-01-02 12:15:00,998.75,1000.0,998.0,999.35,811174,810646736.9
2026-01-02 13:15:00,999.4,1000.85,999.0,1000.1,913730,913821373.0
2026-01-02 14:15:00,1000.15,1003.2,998.25,1001.95,2205476,2209776678.2000003
2026-01-02 15:15:00,1001.95,1002.5,1000.2,1000.3,1008366,1008668509.8
2026-01-05 09:15:00,1005.75,1006.4,985.65,990.15,5594472,5539366450.8
2026-01-05 10:15:00,990.15,990.95,986.5,988.0,2658079,2626182052.0
2026-01-05 11:15:00,988.05,988.2,981.05,983.85,2745012,2700680056.2000003
2026-01-05 12:15:00,983.8,985.25,982.0,982.35,2397699,2355379612.65
2026-01-05 13:15:00,982.1,983.35,977.55,978.15,3155237,3086295071.5499997
2026-01-05 14:15:00,978.15,980.0,976.3,977.2,5828861,5695962969.2
2026-01-05 15:15:00,977.15,978.5,976.5,978.5,3376027,3303442419.5
2026-01-06 09:15:00,962.7,965.8,956.0,963.25,9974532,9607967949.0
2026-01-06 10:15:00,963.2,966.0,962.45,964.3,3666777,3535873061.1
2026-01-06 11:15:00,964.3,965.1,960.3,964.0,3358701,3237787764.0
2026-01-06 12:15:00,963.95,966.7,962.1,962.85,2848238,2742425958.3
2026-01-06 13:15:00,962.85,964.55,962.8,962.95,3376093,3251008754.3500004
2026-01-06 14:15:00,963.0,963.5,960.5,962.55,5192318,4997865690.9
